fundNo,fundName
SM5182,德丰汇-李白价值成长私募基金
SM5242,以马内利5号私募基金
SM5326,和嘉瑞昌共赢2号
SM5372,鹏融财富-骏鑫新能源1号基金
SM5392,江苏虎甲兴业1号私募投资基金
SM5393,青岛锦华叁号投资合伙企业（有限合伙）
SM5450,琨玉共盈4号股权投资基金
SM5556,万得九龙私募基金
SM5569,厦门泛荣高技术服务业创业投资合伙企业（有限合伙）
SM5573,上海墨柏投资管理中心（有限合伙）
SM5811,信恒盛世尊享二期私募投资基金
SM5880,南通德高朗润创业投资合伙企业（有限合伙）
SM6022,河北石家庄“桃园城中村改造”项目私募基金投资管理计划
SM6097,朴素创赢2号私募股权投资基金
SM6263,兆金鸿量化1号私募投资基金
SM6294,嘉兴泓昌投资合伙企业（有限合伙）
SM6302,鼎力聚鑫23号私募基金（中水电）
SM6335,鲸品优选13号私募基金
SM6344,证大量化稳健1号私募投资基金
SM6345,证大量化稳健2号私募投资基金
SM6362,东航金融-CTA九桥山量私募基金
SM6629,瑞威长三角地产1号专项私募基金
SM6640,中海信托-美年健康员工持股计划集合资金信托计划
SM6750,冠通北纬-静蓉致选1号私募基金
SM6819,信证-黔投城建1号1期私募投资基金
None,国泰君安元葵长青六号资产管理计划
None,博时基金稳定收益1号特定资产管理计划
None,国金1088-广州农商掘金1号集合资产管理计划
S69205,万思特2号私募证券投资基金
SE5538,天津信证津联资产管理中心（有限合伙）
SE5597,华量喜世润1号私募基金
SJ5595,深圳汇晟一号投资企业（有限合伙）
SJ8481,中证金葵花体育产业私募投资基金五期
SK5423,东方点钻7号私募投资基金
SK6702,恒天财富全资产配置4号私募投资基金
SK7473,中金睿投信享量化多策略私募投资基金
SK9012,恒天财富稳裕14号私募投资基金
SK9045,恒天财富稳裕21号私募投资基金
﻿SK9280,安徽新华阳光财富二号投资基金（有限合伙）
SL2583,耀证一号私募投资基金
SL3142,首建投奇智晨曦私募股权投资基金
SL4891,开化县金钲新能源投资合伙企业（有限合伙）
SL5203,杭州乐丰无限投资合伙企业（有限合伙）
SL5286,长兴启赋宏联投资管理合伙企业（有限合伙）
SL5394,上海旭乐投资合伙企业（有限合伙）
SL5833,杭州上师投资管理合伙企业（有限合伙）
SL5986,深圳中金前海伯乐二号基金中心（有限合伙）
SL6134,允公慧享精选6号私募投资基金
SL6286,唐山红土创业投资有限公司
SL6822,莱芜和灵新兴产业股权投资基金（有限合伙）
SL6976,四创新航六号私募基金
SL7393,安徽新华阳光财富三号投资基金（有限合伙）
SL7400,安徽新华阳光财富六号投资基金（有限合伙）
SL7448,华量淘利多策略对冲2号私募基金
SL7521,青岛海尔股权投资基金企业（有限合伙）
SL7686,东方点睛2号A多策略套利型私募基金
SL8076,平安财富-海臻2号进益资本多策略私募基金
SL8226,量化阿法一期私募投资基金
SL8233,厚石碧信量化对冲1号私募基金
SL8601,深圳稳瑞投资合伙企业（有限合伙）
SL9056,京江资本安逸优债1号投资基金
SL9059,京江资本安逸优债2号投资基金
SL9361,希格斯瑞泰丰华3号子基金
SL9515,云禧五方2号定增私募基金
SL9516,君合和盈二号私募证券投资基金
SL9962,创世泰禾一号私募投资基金
SM0218,创世嘉年项目私募基金
SM0284,维彤金穗1号私募投资基金
SM0451,念空多策略十号私募证券投资基金
SM0623,荣安乾鑫一号私募投资基金
SM0639,鲸选6号明汯稳健增长私募证券投资基金
SM0675,睿源万枝一号私募证券投资基金
SM0698,腾飞1号私募基金
SM0742,民生财富-富善汇远量化定增1期私募基金
SM0778,恒天财富稳增雪豹精选定增八期私募投资基金
SM0856,恒天财富稳金私募投资基金
SM0914,中证金葵花丰溢1号私募投资基金
SM1178,积善万嘉混合策略1号证券投资私募基金
SM1267,宁波梅山保税港区期颐投资合伙企业（有限合伙）
SM1301,志远成长1号私募投资基金
SM1460,银俸君越湾3期私募基金
SM1599,上海百瑞瑞丰18号私募投资基金
SM2003,中文在线（天津）文化教育产业股权投资基金合伙企业（有限合伙）
SM2067,倚天阁全天候专享A私募基金
SM2232,惠澄金字塔一号私募证券投资基金
SM2262,华睿信睿创十二号私募投资基金
SM2442,苏州丰盈众客投资合伙企业（有限合伙）
SM2444,蓝体稳健精选2号私募投资基金
SM2556,光控安石-中关村私募投资基金
SM2646,上海磐石嘉岐创业投资合伙企业（有限合伙）
SM2681,新余金众涵投资管理中心（有限合伙）
SM3119,万枝阿比特量化对冲1号私募投资基金
SM3228,宽投皓月量化私募证券投资基金A期
SM3242,宽投皓月量化私募证券投资基金B期
SM3330,恒天财富稳源天盛二期平衡型私募基金
SM3362,宽投量化全天候三号1期私募投资基金
SM3363,涌津双动力1号私募基金
SM3475,涌津双动力2号私募基金
SM3543,沣泛黄埔3号私募投资基金
SM3563,广州共佳投资合伙企业（有限合伙）
SM3569,倚天阁全天候壹期私募投资基金
SM3739,深圳市慧鑫资本管理企业（有限合伙）
SM3891,陆家嘴财富-大河景程3号私募基金
SM4500,杭州渡渡鸟股权投资合伙企业（有限合伙）
SM4648,恒天财富稳信11号租赁产业私募投资基金
SM4650,恒天财富稳信13号租赁产业私募投资基金
SM4651,恒天财富稳信14号租赁产业私募投资基金
SM4652,恒天财富稳信15号租赁产业私募投资基金
SM4656,恒天财富稳信19号租赁产业私募投资基金
SM4707,中国民生信托-武汉金凰投资基金
SM4746,共青城智宇投资管理合伙企业（有限合伙）
SM4771,淳信定向10号私募基金
SM4786,理时元开私募基金
SM4850,泓信泓筹三号指数增强型私募基金
SM4894,恒天安信长泰定增对冲2号6期私募基金
SM4969,雷钧浦江2号私募证券投资基金
SM4974,添增成长1号私募证券投资基金
SM4998,社润伟诚基金
SM5014,永安混合策略投资基金
SM5031,前程天宏1号私募股权投资基金
SM5093,兴富丰地2号私募证券投资基金
SM5095,巨鼎天宏一号私募证券投资基金
SM5109,平安资产鑫福2号资产管理产品
SM5126,合肥北城壹号创业投资合伙企业（有限合伙）
SM5136,深圳市高特佳瑞康投资合伙企业（有限合伙）
SM5379,上海喆昆投资中心（有限合伙）
SM5388,中诚信医疗健康私募投资基金-母基金1号
SM5721,弘润资产多策略一号私募证券投资基金
SM5723,泰诚大通王朝系列开元2号优选私募投资基金
SM5733,杭州金投智信创业投资合伙企业（有限合伙）
SM5820,宁波骏融股权投资合伙企业（有限合伙）
SM5839,国诚资产赣银经开6号私募投资基金
SM5967,信业创赢保丰1号私募基金
SM5977,仁湖开发项目私募投资基金
SM6073,金色木棉惠州口岸商业广场私募投资基金二期
SM6145,乔戈里蓝筹精选7号定增私募证券投资基金
SM6147,黄河1号汽车资产私募投资基金
SM6201,马鞍山盛皖景瑞投资管理中心（有限合伙）
﻿SM6249,添鑫源二号私募基金
SM6374,云南省建合融聚惠民私募基金
SM6473,德清兴富德胜投资管理合伙企业（有限合伙）
SM6486,东方财富速安私募投资基金
SM6604,鼎力聚鑫21号私募基金（漯河新投）
None,广州期货凯世富乐扬帆资产管理计划
None,银河资本-清和泉成长3期资产管理计划
None,东吴期货鑫利1号资产管理计划
SC9513,常裕锦盛票据私募基金
SD8180,森旗稳进一期证券投资基金
SE8647,佛山凯悦股权投资合伙企业（有限合伙）
SH1193,和趣升财稳健增长基金
SH3481,陆家嘴财富-理成风景1期
SH7406,齐商进取私募证券投资基金
SH7468,新疆群桢股权投资有限合伙企业
SJ2734,贵州贵银联和城市土地运营发展基金（有限合伙）
SJ2897,锦成盛宏观策略2号基金
SJ5745,展恒定增增强一号私募投资基金
SJ9668,东融汇稳进1号基金
SK0669,循远五号私募证券投资基金
SK2683,杭州振芯静元股权投资合伙企业（有限合伙）
SK3714,蓝海汇赢价值金投三号私募基金
SK4052,国时沣岳7号契约型私募基金
SK4941,北京汉新成长投资中心（有限合伙）
SK6597,福州弘润盈科新材料创业投资中心（有限合伙）
SK6616,道朴行业精选证券投资私募基金
SK6709,中贤优选壹号私募混合型证券投资基金
SK6830,芜湖市镜湖徽银城镇化一号基金（有限合伙）
SK8091,恒天融泽恒瑞海外对冲私募基金
SK8290,泓信全景二十一号量化多策略私募证券投资基金
SK8915,上海汇瑾股权投资基金合伙企业（有限合伙）
SK9511,宁波春鸿二号投资合伙企业（有限合伙）
SK9956,御弘留才1号私募股权投资基金
SL0393,南京扬子江交通基础设施投资基金一期（有限合伙）
SL0594,北京中海绿色投资管理中心（有限合伙）
SL1299,善境投资过关斩将FOF母基金私募投资基金
SL1692,北京中泽沃德创业投资中心（有限合伙）
SL3334,宁波梅山保税港区众合共庆投资合伙企业（有限合伙）
SL3382,特殊机会１号契约型私募基金
SL3813,天堂硅谷-华赋私募投资基金
SL4278,鹅掌楸一号证券投资基金
SL4879,珠海市益松文化传媒合伙企业（有限合伙）
SL5761,上海锭晟投资合伙企业（有限合伙）
SL6284,宁波华瀛创新股权投资合伙企业（有限合伙）
SL6871,中证金葵花恒久23号私募投资基金
SL6875,中证金葵花恒久24号私募投资基金
SL7166,瑞弛投资聚富一号私募投资基金
SL7244,北辰价值一号私募证券基金
SL7408,青海富康生物医药产业投资基金（有限合伙）
SL7700,暖流新三板创新层1号私募基金
SL7834,弘信惠丰价值优选1号私募投资基金
SL8227,量化日内一期私募投资基金
SL8228,量化套利一期私募投资基金
SL8280,善智5号投资私募基金
SL8299,华夏未来定增加强1号私募证券投资基金
SL8404,深蓝启明众信私募基金12号
SL8473,泰荣平衡FOF一号私募投资基金
SL8635,硅谷惠银PIPE2号私募基金
SL8649,德毅梦想私募基金
SL8796,韬韫投资金玉乾皓9号私募投资基金
SL8852,泓赛二期私募投资基金
SL8862,弘达资本季季鑫之海南国租私募投资基金
SL8940,鸿利稳赢1号私募证券投资基金
SL9136,世诚诚远私募证券投资基金
SL9292,兴农稳健系列私募基金1号
SL9300,珞珈方圆慎独一期私募基金
SL9389,西证渝富渝江五号私募证券投资基金
SL9416,晨阳水漆私募投资基金3号
SL9670,壹玖资产-紫微星1号证券投资私募基金
SL9671,壹玖资产-紫微星2号证券投资私募基金
SL9755,泓实资产博盛二号私募投资基金
SM0009,长安信托——稳健39号（千为投资） 集合资金信托计划
SM0182,大唐唐诺会昌1号私募投资基金
SM0188,湖南弘高高技术服务创业投资有限公司
SM0265,融创量化衍生1号私募证券投资基金
SM0271,泓聚创富成长1期私募证券投资基金
SM0298,上海锟珮投资合伙企业（有限合伙）
SM0353,重庆巫山双创股权投资基金合伙企业（有限合伙）
SM0363,本征-银河债券量化私募基金
SM0417,致远CTA精选2期私募证券投资基金
SM0428,关天汉恒一号私募投资基金
SM0718,上海尉行投资合伙企业（有限合伙）
SM0739,海佑鼎立集团私募投资基金
SM0863,恒天财富稳金3号私募投资基金
SM0889,宁波梅山保税港区利欧联创股权投资基金合伙企业（有限合伙）
SM1003,京华世家丰盈私募基金一期
SM1019,湖州鲸信投资管理合伙企业（有限合伙）
SM1058,上海光兰投资中心（有限合伙）
SM1091,蜀政3号四川金财金鑫私募投资基金
SM1224,北京沃冠积拓股权投资中心（有限合伙）
SM1254,上海百瑞资产管理有限公司-智慧城市私募投资基金2号
SM1459,正道兴达丰越2号私募基金
SM1604,嘉兴兴铁壹号股权投资基金合伙企业（有限合伙）
SM1628,嘉兴兴铁伍号股权投资基金合伙企业（有限合伙）
SM1656,太易一号影视股权投资基金
SM1965,吉梵定增专项1号私募投资基金
SM2135,宁波首科绿河创业投资合伙企业（有限合伙）
SM2186,巨牛厚石量化对冲三号私募投资基金
SM2242,宁聚量化稳增3号私募证券投资基金
SM2375,呈瑞念空稳赢多策略私募证券投资基金
﻿SM2377,中融天成.荣德国际物业并购一期私募基金
SM2526,致羚羊1号私募投资基金
SM2577,合益中财私募证券投资基金
SM2592,韬韫锦标一号定增投资基金
SM2659,卓越投资流动资金贷款私募基金三期
SM2763,富国久盛2号私募证券投资基金
SM2812,沣泛黄埔1号私募投资基金
SM2857,金邦财富1号私募基金
SM2957,善智七号私募证券投资基金
SM3063,球球2号私募证券投资基金
SM3176,必倍源锐进1号私募证券投资基金
SM3209,君翊进取壹号私募基金
SM3286,平安财富*创金4号私募基金
SM3393,广汇缘逆市一号私募投资基金
SM3470,全民通润银一期量化基金
SM3474,华汽2号私募投资基金
